isoform	associated_gene	chrom	start	end
220cd386-a842-443b-a25b-64049e393e1b	PMS2P4	chr7	67291737	67302419
0e280c82-0393-4950-8ff7-954f8ba4b17c	PMS2P4	chr7	67291912	67302419
9e69cd00-9af0-424e-a6ab-4f163e4f6682	PMS2P4	chr7	67291912	67302419
e8f411c9-0d7f-4bb3-887c-62d6eda23476	PMS2P4	chr7	67291912	67302419
25140565-57aa-4264-bd74-654dfaeea73c	PMS2P4	chr7	67295362	67302419
d0baafed-03ac-4b10-ad28-366be6b9ad67	PMS2P4	chr7	67295362	67302419
ee756ee4-e0e2-419c-a947-d76557fc4d30	PMS2P4	chr7	67295362	67302419
01034745-6051-4ed9-8147-64ccc7f07d19	STAG3L4	chr7	67302658	67320398
04aa9fd3-8ddf-475b-8e42-0461e481b15c	STAG3L4	chr7	67302658	67330471
060b4049-3843-4613-82a2-497026a9ecb9	STAG3L4	chr7	67302658	67330734
0ae41dea-08c5-4f4f-be26-8ad79adedc50	STAG3L4	chr7	67302658	67330734
0b1972ea-bcfb-49c7-aaae-6ed3e709985f	STAG3L4	chr7	67302658	67340024
0c055cc7-0bf7-4a85-90e6-9b1517bf0e27	STAG3L4	chr7	67302658	67340024
0fa58c47-1e43-4836-b7cb-121ba8e0e5f3	STAG3L4	chr7	67302658	67330734
15a6534d-42fc-4da1-bed3-7269ae7041d8	STAG3L4	chr7	67302658	67330734
15b5d48d-bcb0-44ec-a7a0-6726eefe851c	STAG3L4	chr7	67302658	67320398
1d2ed8d0-16f0-476c-856e-267bc56180eb	STAG3L4	chr7	67302658	67330734
1fa04979-550e-49cb-a35c-cf5351dcedc7-1	STAG3L4	chr7	67302658	67320398
227fed04-be69-4762-9989-48b5dc4dd19a	STAG3L4	chr7	67302658	67330734
282dc86e-b583-4993-bde5-f5804490c015	STAG3L4	chr7	67302658	67332172
2f8f4baf-751f-4b8d-b21d-8e7e07bd167f	STAG3L4	chr7	67302658	67340024
34574286-c418-4546-b2a9-c7caf34f9369	STAG3L4	chr7	67302658	67320398
3fefe14f-c5a9-4222-9b04-95a1e35cf1c7	STAG3L4	chr7	67302658	67320398
69c0f970-848e-46a6-8560-8b91414b710c	STAG3L4	chr7	67302658	67330734
704db738-0c1a-4afa-a075-dbc69674d1a0	STAG3L4	chr7	67302658	67330893
837a6d67-08c0-4f9e-8bf3-7fb4e2add8e9	STAG3L4	chr7	67302658	67340024
90ffd1ee-ee20-4207-a2d3-80ddf0ddced5	STAG3L4	chr7	67302658	67330734
a6031123-c90b-482c-9f79-c846529c8c94	STAG3L4	chr7	67302658	67332172
abf9b703-f9c7-4924-9b83-cc93b4b71606	STAG3L4	chr7	67302658	67320398
b1a47e50-3147-46aa-aca7-d933e4a73692	STAG3L4	chr7	67302658	67331728
cc14d293-bac0-49ad-bdbb-4e19e6853af7	STAG3L4	chr7	67302658	67330734
e81a9aa8-334a-4da0-8197-015055baeccc	STAG3L4	chr7	67302658	67340024
ea3607bd-b730-494c-ad90-a684078ab2b0	STAG3L4	chr7	67302658	67320398
eb8e24ab-57eb-4587-888b-3698e8b74c62	STAG3L4	chr7	67302658	67320398
094c9248-aa5e-4943-b6c3-f32444b3c639	SBDSP1	chr7	72829489	72835223
26ac8b7d-2541-48bd-b03f-227a2e26782b	SBDSP1	chr7	72829489	72837369
284a30b5-0dd1-4523-a70e-0db5b63df53b	SBDSP1	chr7	72829489	72837369
3165602c-d6de-47e1-ab2c-1ea8f544ff45	SBDSP1	chr7	72829489	72837369
56832616-6911-4b11-b567-1f923c61acf2	SBDSP1	chr7	72829489	72837369
5d39376a-099d-484f-ad63-ce97a11de89d	SBDSP1	chr7	72829489	72837369
8ac33237-cf6c-49c7-9a65-044887e7d55a	SBDSP1	chr7	72829489	72837369
8f73d7dc-15ca-4c41-9500-7ec1022156c9	SBDSP1	chr7	72829489	72837369
9bb1a60d-1a1c-4c4c-8a96-fff8f77f05a7	SBDSP1	chr7	72829489	72837369
9c0bff1c-0804-4af5-913c-10fcc1a98860	SBDSP1	chr7	72829489	72837102
ENST00000423945.5	SBDSP1	chr7	72829489	72837369
ENST00000453858.1	SBDSP1	chr7	72829489	72837369
ENST00000456312.5	SBDSP1	chr7	72829489	72837369
a947fec8-c0ca-4c87-8c51-b2ab58898824	SBDSP1	chr7	72829489	72837102
b11cb8dd-4ae7-4353-b018-4d7954ef6c7e	SBDSP1	chr7	72829489	72837369
db12ecfe-2067-4d1f-8e04-eccb0ba1340c	SBDSP1	chr7	72829489	72837369
e60fafe3-3694-4fdd-b9ab-5532f7921e88	SBDSP1	chr7	72829489	72837369
f1294901-94f2-46cf-a4eb-f9635daf5cc6	SBDSP1	chr7	72829489	72833870
6086dbcc-af52-41ac-9359-b2c465fef522	PMS2P6_PMS2P7	chr7	73006107	73101726
9f66670f-d60e-4099-8880-6284302aa449	PMS2P6_PMS2P7	chr7	73006107	73105389
c18c8671-0bd1-4648-9508-9b16ba68e94e	PMS2P6_PMS2P7	chr7	73006107	73142035
e9065659-027a-4ab8-8cc0-7b1cb6b3f435	PMS2P7	chr7	73006107	73013256
ed73dec0-068b-4576-9bc6-94bd69c3a5fe	PMS2P6_PMS2P7	chr7	73006107	73107467
3882cfae-adfd-4f3e-a7b9-d99fe16c3d80	PMS2P6_PMS2P7	chr7	73006121	73105389
474e661d-93ba-44f6-991a-f47e4922f84f	PMS2P6_PMS2P7	chr7	73006121	73098476
ecdb67f7-a4b5-443d-8bac-d95131149ad4	PMS2P6_PMS2P7	chr7	73006121	73105389
f6626a16-54e2-401f-9491-68dba9d9eb2f	PMS2P7	chr7	73006121	73013518
18e576ee-a716-4093-8662-ff48ed7843a6	GTF2IP4	chr7	73154937	73207283
21f71b98-f7f2-4cee-8aa0-1dca701d14e9	GTF2IP4	chr7	73154937	73207283
41f9ff3c-291a-48f9-b261-74ccb54cdbdc	GTF2IP4	chr7	73154937	73207283
77e26b6b-37af-40f5-9693-06e3b4eecda3	GTF2IP4	chr7	73154937	73207283
9627ccf7-5dc2-499d-b2a7-9c8bdc9d4f15	GTF2IP4	chr7	73154937	73207283
ENST00000544802.5	GTF2IP4	chr7	73154937	73207283
a6a7a09c-6dac-456e-ad0a-39583907391a	GTF2IP4	chr7	73154937	73207283
c985f5c0-f536-45af-bf63-24421b1fe65d	GTF2IP4	chr7	73154937	73207283
c9d4f310-322d-41ee-8ce0-ccadb9c20d21	GTF2IP4	chr7	73154937	73207283
eac413f9-7185-4f89-8f47-e52e160447b2	GTF2IP4	chr7	73154937	73207283
20fbc1e6-6758-4cb8-8076-368679c98c1c	ABHD11-AS1	chr7	73735037	73736158
ENST00000427153.2	ABHD11-AS1	chr7	73735037	73736158
17c38a41-aeee-4888-af91-58d539c536be	STAG3L2	chr7	74843763	74890566
a0c63917-0d6e-48ca-bf1f-078846fbcd6a	STAG3L2	chr7	74843763	74890566
944906e0-8513-4e1f-a431-140dad9383c3	STAG3L2	chr7	74858016	74890566
b5b02d25-f2d7-4d3f-abef-9c6bcd387f4f	STAG3L2	chr7	74864926	74890566
031fd573-ff45-4a78-831e-6aa8bba9a4ef	STAG3L2	chr7	74865213	74890566
41628ccc-ab47-4268-b5a3-7895eede9d31	STAG3L2	chr7	74866276	74890566
197907e6-cf56-4178-b863-58ae2f4bff9c	STAG3L2	chr7	74866973	74890566
0c79fb94-9421-4c40-9e73-96c56e5fa5ac	STAG3L2	chr7	74867804	74890566
ENST00000652688.1	STAG3L2	chr7	74867804	74890566
fac1a92a-58fc-4570-96ab-fa9c0fe64b42	STAG3L2	chr7	74867804	74890566
33859e1a-8802-4810-afd2-73d3e91b671b	STAG3L2	chr7	74878165	74890566
7c557563-21ad-4ebc-beb6-b918aebd5ada	STAG3L2	chr7	74878165	74890566
cfe36ea3-4e38-4f6c-99e6-dd1904af0b11	STAG3L2	chr7	74878165	74890566
e7f4063c-8503-44cc-9695-02a6a2ac2ca3	STAG3L2	chr7	74878572	74890566
1bfe0d95-3076-4d16-a63d-4d2cfe42301b	STAG3L2	chr7	74879410	74890566
bd502ab8-11b8-47b9-9090-8f392ce5fefb	STAG3L2	chr7	74879615	74890566
dfd99e96-000b-4f81-b671-7185a9b38224	STAG3L2	chr7	74879615	74890566
431ffd3b-dd37-4825-8178-c8c74477bcbe	STAG3L2	chr7	74879617	74890566
a0684055-3e58-488d-8d41-0c886cf563ce	STAG3L2	chr7	74879617	74890566
a91ec9cd-d13d-4d96-a679-7e9fe054395b	STAG3L2	chr7	74879617	74890566
08c30bd9-f637-4ac3-a6ca-87f4835c1ef3	STAG3L2	chr7	74881449	74890566
32de9e79-70fd-494e-86d7-7f46e531b557	STAG3L2	chr7	74881449	74890566
682bd617-c0dd-4fa5-8ea9-ae0e0b227cd7	STAG3L2	chr7	74881449	74890566
beaa0c1a-2a0c-408f-a41c-0d36e65db420	STAG3L2	chr7	74881449	74890566
7e1ef97f-3e82-48da-b352-6e5774d6bf41	STAG3L2	chr7	74881753	74890566
02bec446-552c-41e7-83dc-07d31aded648	STAG3L2	chr7	74882162	74890566
8953a975-4edf-401f-bcb1-904199dd659c	STAG3L2	chr7	74882704	74890566
000658ad-cecb-4511-8149-1200147e1713	STAG3L2	chr7	74883160	74890566
020cc25d-ed2b-4ced-a2e8-dbad0b6ccd77	STAG3L2	chr7	74883160	74890566
11c447ff-91ec-40f4-8521-0b3b416ef981	STAG3L2	chr7	74883160	74890566
161fe13f-e51f-44e2-9264-fb440e0925ed	STAG3L2	chr7	74883160	74890566
1c59eb3f-6b30-4a43-8f95-e74593de971a	STAG3L2	chr7	74883160	74890566
1ed7872b-9581-4c60-a2ee-41ab415041d2	STAG3L2	chr7	74883160	74890566
239e2c14-bc40-4ae8-9613-3cea0c4250dd	STAG3L2	chr7	74883160	74890566
3b327619-70dc-4ebf-a3bc-0e9879a97e4c	STAG3L2	chr7	74883160	74890566
3cbf43a9-8219-4ace-8a5a-ec99c3e75984	STAG3L2	chr7	74883160	74890566
3d81b7ff-cdf6-4c0a-b341-8c6730c8d7b1	STAG3L2	chr7	74883160	74890566
46a312fe-98d7-44c8-b4ae-73a9f0ab8d62	STAG3L2	chr7	74883160	74890566
4b573b52-9c23-4833-b8d9-219c801ba7b6	STAG3L2	chr7	74883160	74890566
4e4aafab-b28c-43f6-b133-b826f19a2481	STAG3L2	chr7	74883160	74890566
5b744cbd-8954-4d10-9348-1edbfa8d9639	STAG3L2	chr7	74883160	74890566
649aa8d8-7e15-4ae6-a144-1aab6ad8e476	STAG3L2	chr7	74883160	74890566
6f8cfb2e-08e4-491b-8215-f6b65d414086	STAG3L2	chr7	74883160	74890566
77ac7fbb-ac78-4efa-bfc1-b2cdc730c83e	STAG3L2	chr7	74883160	74890566
7954d2b3-5583-4ece-93b9-2cb97f69275e	STAG3L2	chr7	74883160	74890566
ENST00000426587.5	STAG3L2	chr7	74883160	74890566
ENST00000611766.4	STAG3L2	chr7	74883160	74890566
ENST00000622215.1	STAG3L2	chr7	74883160	74890566
b7ae995a-3a3d-45ba-8c9f-319c952c2902	STAG3L2	chr7	74883160	74890566
bdd4725c-3944-43d8-9fc2-9c3335e5cb94	STAG3L2	chr7	74883160	74890566
ee4925d6-e118-4d4d-910a-3f8371c9ca81	STAG3L2	chr7	74883160	74890566
2abab2b8-d131-4e76-aa08-4dc07fca24f1	PMS2P5	chr7	74890751	74905749
51d0b5e7-fb8f-46d0-b2f7-d91d9e4c4555	PMS2P5	chr7	74890751	74905749
119fbab6-1b33-422b-a79b-5fda597abe09	PMS2P5	chr7	74890752	74907769
4a226020-8e39-4531-8ace-74e76fc74021	PMS2P5	chr7	74890752	74898077
4f98089f-8bc8-4041-a681-5fdb3256de86	PMS2P5	chr7	74890752	74906320
64702e64-015f-4213-a882-b69946ed8a00	PMS2P5	chr7	74890752	74907769
d9621a39-d7d9-4eaf-b79d-46e8d7396ecc	novelGene_5358	chr7	74890752	74892758
e5e19f2d-9674-4491-bb99-69e74422bc72	PMS2P5	chr7	74890752	74907769
f724ca2e-6880-499a-9c1f-6b8c3af3a098	PMS2P5	chr7	74890752	74907769
bc67a6b2-d0ff-47dc-898c-47fe43bb7c99	GTF2IP1	chr7	75192954	75237696
a7e88de9-6ba1-4532-a5b9-3cf664c82f08	GTF2IP1	chr7	75208835	75237696
70003a62-aca2-44c8-9721-cbb17626b089	GTF2IP1	chr7	75210531	75237696
360437c0-4fb3-437a-98d1-9abdd26f446b	STAG3L1	chr7	75359380	75366631
0cff6a3f-621c-4a58-840c-3e24d1f7ed37	NSUN5P1	chr7	75410361	75416787
0e97d995-d750-4dcf-b1eb-1617582a50a2	NSUN5P1	chr7	75410361	75416787
1cb35f90-4b02-453c-9359-a693ad75b857	NSUN5P1	chr7	75410361	75416787
4a57c445-e585-434a-96d5-84e27c569404	NSUN5P1	chr7	75410361	75416787
5361fd50-315a-41bc-804e-66f4b01e83de	NSUN5P1	chr7	75410361	75416787
55f67334-334b-4293-8961-1abbcd15b630	NSUN5P1	chr7	75410361	75416787
5c630090-bddc-41cd-94cc-ce100380de31	NSUN5P1	chr7	75410361	75416787
72bec182-9536-4f79-b0ce-9eba75127f79-1	NSUN5P1	chr7	75410361	75417442
9669759f-39b4-4008-b3ee-7f8ded9f040a	NSUN5P1	chr7	75410361	75416787
98d2e66e-e942-4060-ba6c-8cc787e35510	NSUN5P1	chr7	75410361	75416787
99cb536c-f4bf-4798-902f-14285234a48c	NSUN5P1	chr7	75410361	75416787
b211c3c3-c01e-4e9e-9a1e-fbbbf9bae72d	NSUN5P1	chr7	75410361	75416787
e3be4e45-f886-4438-bfbd-87c58ebe26ed	NSUN5P1	chr7	75410361	75416787
efc29a16-e77b-4f61-94d0-c8ebeea0113e	NSUN5P1	chr7	75410361	75416787
f8c5f3a8-d12c-4f59-81e1-52932fb772c0	NSUN5P1	chr7	75410361	75416787
fd4898de-6b49-45b5-b74d-abceaa3aa276	NSUN5P1	chr7	75410361	75416787
ff16fb65-e05a-4302-b5bf-d96fcb5a67fd	NSUN5P1	chr7	75410361	75416787
37e103ae-16df-4eef-bad7-c53fc8cbb685	AC006014.7	chr7	75441053	75486299
47b319c3-d9dd-41af-ac45-b4785e1abb0b	AC006014.7	chr7	75441252	75486299
1fe1198e-9513-4d57-ab9a-da2a68f689aa	AC006014.7	chr7	75454238	75486299
95fd1d1f-b09b-4404-ad85-722cf40a820c	AC006014.7	chr7	75464001	75486299
75664d11-df6f-404d-8ca4-f8225348d648-1	AC006014.7	chr7	75473664	75486299
605fac17-a750-4428-a55a-8b445f00b897	AC006014.7	chr7	75473674	75486299
b28e3a68-1ed2-4ea6-989f-95c8356f4f70	AC006014.7	chr7	75473674	75486299
c747dea1-97da-49f5-8352-37185cf27b3d	novelGene_AC005102.1_AS	chr7	75835076	75842964
2f9d0b3b-e731-452e-a2e4-48b2ed7b0ea2	TMEM120A_STYXL1	chr7	75986988	76047988
6c6be920-7c5f-422c-8b03-bafbc6e9de9b	TMEM120A_STYXL1	chr7	75986988	76047988
7d4ec677-8964-496b-b355-6917b4adb07f	TMEM120A_STYXL1	chr7	75986988	76047988
04357181-dceb-4eb0-8bbf-d5057da1e4ba	AC004980.7	chr7	76549359	76621971
0825276e-96b7-4641-be5b-5041c466c254	AC004980.7	chr7	76549359	76604662
0d8ab8ed-eb00-4837-8b90-6f2e5160bbc0	AC004980.7	chr7	76549359	76628495
13382c8d-5ff9-4f61-90cf-04f368636551	AC004980.7	chr7	76549359	76621971
16dde398-5ce6-4cac-9ae6-db7dfbc5a8fb	AC004980.7	chr7	76549359	76621971
176d5f6c-b055-40bf-baf1-069b7e732cba	AC004980.7	chr7	76549359	76621971
2069cb15-ae31-4f66-ba09-c3f6c35f6ce3	AC004980.7	chr7	76549359	76592677
24f4d231-957a-4a6e-86f5-4eff5005274f	AC004980.7	chr7	76549359	76628495
36d2fd16-2d18-4756-b380-9841156bfdc7	AC004980.7	chr7	76549359	76621971
3aea4f3a-14a7-4fbc-99fe-358d7329022c	AC004980.7	chr7	76549359	76621971
50521076-9761-4d93-8b78-9e432d579254	AC004980.7	chr7	76549359	76651169
64e73770-dfae-43f4-8096-a36b07b6c2e3	AC004980.7	chr7	76549359	76571737
6ccfc4d8-1d5a-4d8a-8715-666739e499dd	AC004980.7	chr7	76549359	76622279
84636ad5-0639-4285-b382-fa58d10d16db	AC004980.7	chr7	76549359	76621971
85722e5e-9771-43e4-9717-ee6222537cee	AC004980.7	chr7	76549359	76621971
88ead139-9c65-4c77-84c7-afa93e7ce09d	AC004980.7	chr7	76549359	76621790
89d7df8e-8c71-4cf1-98e6-83e836c7c448	AC004980.7	chr7	76549359	76621971
8d067e24-4a7d-4201-861b-b6eff3e78639	AC004980.7	chr7	76549359	76621971
986cddc9-fce9-47e6-a4a9-3e0d28729b1e	AC004980.7	chr7	76549359	76622279
9b27ebc8-2a7b-44b7-a29c-6a3d13487dd9	AC004980.7	chr7	76549359	76553311
ENST00000418663.5	AC004980.7	chr7	76549359	76627549
ENST00000423084.1	AC004980.7	chr7	76549359	76622279
b40e1673-1c4e-4451-9f15-6eeb6a7626c8	AC004980.7	chr7	76549359	76621971
dea8366f-4c4c-4b45-b4cb-87a51801d4bd	AC004980.7	chr7	76549359	76622279
e137adf1-fc7f-4476-93eb-7f97759e3d71	AC004980.7	chr7	76549359	76622279
b702510b-4b64-4790-9846-5d02bf64e598	FAM185BP_SPDYE18	chr7	77058116	77122316
8cc54253-3c09-4b77-bbfd-2f494b1ac80a	FAM185BP	chr7	77081630	77122316
afe4015f-141f-4c98-b753-c22e3e634331	FAM185BP	chr7	77083056	77122316
a493a2da-61c6-44ff-ad76-1be3a28a0332	FAM185BP	chr7	77083065	77122316
283a1665-65f7-4da0-aa06-8f924586a7a1	FAM185BP	chr7	77083680	77122316
510e95a6-3b22-488f-9a71-7ce8186e37e4	FAM185BP	chr7	77098318	77122316
7508fa38-2c3c-4ece-bc39-c98a808880b2	FAM185BP	chr7	77098662	77122316
fbc96835-23c6-442d-9638-4a29e3b36719	FAM185BP	chr7	77098662	77122316
439ff917-eb1a-4464-a344-9d3c52bce32a	FAM185BP	chr7	77098663	77122316
46d4bfb0-026b-4b0e-b755-5ab3a9bb1240	FAM185BP	chr7	77098663	77122316
91e52315-962a-4b5f-88a4-a1c33f0564a1	FAM185BP	chr7	77098663	77122316
a6f998fd-1b5d-4096-8466-57032b4fe433	FAM185BP	chr7	77098663	77122316
bf82adf2-3c6d-47db-964f-f28422a7d324	FAM185BP	chr7	77098663	77122316
dca1e418-d175-479f-9277-82964a3ac089	FAM185BP	chr7	77098663	77122316
5c81917b-f002-49ec-bf54-0588b7098402	FAM185BP	chr7	77115398	77122316
4b46e226-2b62-4fb1-be6f-abe885ef7495	RP5-899E9.1	chr7	77421252	77425444
90bbb001-d8ff-47b8-9d1f-a2761c1582b6	RP5-899E9.1	chr7	77421272	77425444
716e51b3-6da6-4293-b1e4-036ecd5dbc08	APTR	chr7	77657659	77696262
dffd2791-fd7c-498c-b7b4-468934667d00	APTR	chr7	77683304	77696262
ENST00000416650.5	APTR	chr7	77683834	77696262
0b19c4dd-7dfc-4a7d-ab8d-6328cef4311d	APTR	chr7	77683942	77696262
859e3d6d-4982-4f9e-bd75-f15738e482a6	APTR	chr7	77683942	77696262
c173cad4-3275-498e-9bdb-91e507e4482b	APTR	chr7	77683942	77696262
fff17e8e-3aea-411e-a213-f3cb7d264e6c	APTR	chr7	77683942	77696262
ENST00000414797.6	MAGI2-AS3	chr7	79453949	79471200
ENST00000667729.1	MAGI2-AS3	chr7	79453949	79459718
0ac3ae8d-cf45-4af9-b430-cb60fd0d3949	TP53TG1	chr7	87325346	87345502
0fec247b-e87b-4c75-8aec-275d899ba8f8	TP53TG1	chr7	87325346	87345502
11f097a0-f4fd-4ff8-b393-6689cbfd7d40	TP53TG1	chr7	87325346	87345502
4f658594-3d6d-4a5b-b747-cb7e56ad59b0	TP53TG1	chr7	87325346	87345502
8a5af4c7-77d8-47b3-8b5f-c5d1a192c2a6	TP53TG1	chr7	87325346	87345502
ENST00000359941.10	TP53TG1	chr7	87325346	87345502
ENST00000421293.2	TP53TG1	chr7	87325346	87345502
c4e66552-f221-4eae-9990-572a1a2d8197	TP53TG1	chr7	87325346	87345502
0154c2db-f60f-4244-a021-4fbbf0956e9b	TP53TG1	chr7	87325349	87345502
06130185-cc3b-4c88-a569-db044df4bb19	TP53TG1	chr7	87325349	87345502
28952797-3489-407e-826c-1944352932fb	TP53TG1	chr7	87325349	87345502
50528cc7-647d-4383-975d-e2ec835b71c2	TP53TG1	chr7	87325349	87345502
6ad78f0f-1f4f-491b-85f9-b2cb23953b7b	TP53TG1	chr7	87325349	87345502
7b6b369c-d2d1-46c0-870b-22474442218c	TP53TG1	chr7	87325349	87345502
ENST00000432193.6	TP53TG1	chr7	87325349	87345502
145bbbd4-6898-41c3-8a8e-36ac90d8440a	TP53TG1	chr7	87344782	87345502
00b8a4fe-be56-48b9-8575-d04703bbf485	GATAD1_AC007566.10	chr7	92447481	92463542
7d42cef2-1b1a-4c36-9175-266c9c33808c	GATAD1_AC007566.10	chr7	92447481	92495767
a33dc0e5-01bf-4246-9002-aa4e7641c170	SAMD9L_SAMD9	chr7	93104932	93148385
4ac21bc5-627d-4f26-bbfe-efb5585c7a9f	RP11-455I9.1_BET1	chr7	93954043	94004355
01e987b2-73d0-4c29-8c43-e91db340448d	RP5-1090P18.1	chr7	97852127	97972299
01fb56e7-34f4-4fc1-980e-3644c0e35865	RP5-1090P18.1	chr7	97852127	97972299
0fae5094-901b-4dc7-825d-391d5ea5fdc5	RP5-1090P18.1	chr7	97852127	97972299
16392807-cc0a-4f7e-a4e5-ec51c5de41ce	RP5-1090P18.1	chr7	97852127	97972299
2a70f930-83a8-4acb-bb34-e0ddb321a147	RP5-1090P18.1	chr7	97852127	97972299
2c7103d9-4a8b-4f72-8178-3d7c26ed97b1	RP5-1090P18.1	chr7	97852127	97972299
32955644-bbdc-4543-8fd0-2aeb9ed248ad	RP5-1090P18.1	chr7	97852127	97972299
35c52b4c-1b2e-49ab-9418-0fb866a768b7	RP5-1090P18.1	chr7	97852127	97972299
37f09936-0f0a-4481-936d-6b9820713341	RP5-1090P18.1	chr7	97852127	97972299
4cbb6bc0-81b2-46d6-a939-cb9611a887f8	RP5-1090P18.1	chr7	97852127	97972299
5afc5a49-b97c-498e-b58d-97f0ab7ffc85	RP5-1090P18.1	chr7	97852127	97972299
63c76496-9378-4c58-bc3c-ad208ef97e3c	RP5-1090P18.1	chr7	97852127	97972299
6f386b65-50be-4430-8412-19bdde33c169	RP5-1090P18.1	chr7	97852127	97972299
a38dd593-05ed-4585-b72a-63c056cebfdf	RP5-1090P18.1	chr7	97852127	97972299
ba58f08a-e425-438f-9786-76827dc98e1b	RP5-1090P18.1	chr7	97852127	97972299
c65b0213-ccd9-472f-91c7-84c8a21c1bb2	RP5-1090P18.1	chr7	97852127	97972299
dfb86274-9fbc-4f57-8447-803c471126e8	RP5-1090P18.1	chr7	97852127	97972299
dfd5e5a0-7cec-47c6-b8e5-711607844303	RP5-1090P18.1	chr7	97852127	97972299
e8dbbce1-44b0-4f0a-9f3a-639d320d6b84	RP5-1090P18.1	chr7	97852127	97972299
0667002a-f56b-44e4-ac0c-d5950d534e07	RP5-1090P18.1	chr7	97852313	97972299
287e8754-f25f-4bf3-81c4-13cd7266c5b8	RP5-1090P18.1	chr7	97852313	97972299
189542a6-0859-4e00-9a05-eac4b1910f47	AC004967.7_RP5-1090P18.1_ASNS	chr7	97871580	97972299
20a6f789-e781-4c03-8b9c-281983e0ffc8	AC004967.7_RP5-1090P18.1_ASNS	chr7	97871580	97972299
4ad1d5f7-c059-42d0-8625-706934b71e42	AC004967.7_RP5-1090P18.1_ASNS	chr7	97871582	97972299
b34d11c2-0a01-4206-a2e6-7d81b40e40cd	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97873994	97972299
515ee93e-0fe5-44ad-9200-9e5a1350bb93	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97874485	97972299
91852293-86e6-4464-b035-2a1bb1ee1fee	AC004967.7	chr7	97874485	97972299
9854d88a-a11b-4fe3-9db1-21b53e769e5b	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97874485	97972299
b369e79d-02c0-4654-b6f6-5b0e92f81ec4	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97874485	97972299
e65736b0-5dfd-4c17-b0d8-c644e0c45e54	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97874485	97972299
2817e139-609e-4df5-a7a7-29d06023c41e	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97921418	97972299
6586211c-2b7b-4fb4-b304-58a0d83d3e5a	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97921418	97972299
de3dc373-946e-4364-9940-d21fbefc909e	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97921418	97972299
39e29d7a-20a9-4f74-89ff-622bd7d62fc8	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922743	97972299
414474aa-45e1-4eef-9c47-59fdc11d5114	AC004967.7_RP5-1090P18.1	chr7	97922743	97972299
49786e57-35f2-4c12-b07f-f0da77a8df57	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922743	97972299
4e6ded47-0b20-4c51-8942-b49f8541ba31	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922743	97972299
03ce105c-bfaf-49ea-a14f-3ac83782430b	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922757	97972299
0b8b49a4-9935-4912-82b2-3ff277539012	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922757	97972299
0e849c1f-e589-4a41-8fda-9508ca4fdd45	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922757	97972299
8535330d-c736-4f38-83e6-3dea3f28ebdb	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922757	97972299
a9f30b5e-c9be-40a2-8d91-ae704c5d5f8c	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922757	97972299
ab86984b-2860-4cc4-84c3-ddd26a0eed6c	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922757	97972299
c2376158-7a89-45b6-9a1e-feb95c10a516	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922757	97972299
e0303087-5a41-4dee-a286-33b12491ff5e	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922757	97972299
f072f92b-a1be-4e91-90f6-debe6269af81	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922757	97972299
0e27f746-d119-4aa3-871f-92341a11a694	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922779	97972299
261b7f5b-b639-4c45-92ff-bca340c6e079	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922779	97972299
2428c17d-0ebd-4840-9e41-a9525bb44e8f	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922784	97972299
25d4b094-f6ca-47a6-a822-3bdf8349061e	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922784	97972299
43c97024-374a-4660-9a67-78cc38005999	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922784	97972299
69b175de-41b6-4a34-8441-70f969ca0940	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922784	97972299
86c23d17-be22-4230-ae00-902844265e78	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922784	97972299
9e0d43c9-96ca-4fce-90fd-236da36ded28	AC004967.7_RP5-1090P18.1_RP5-1090P18.2	chr7	97922784	97972299
